Word,Frequency
הָאֵ֨שׁ,1
הַגְּדֹלָ֥ה,1
אֶרְאֶ֥ה,1
אָקִ֥ים,1
אֲחֵיהֶ֖ם,1
דְבָרַי֙,1
בְּפִ֔יו,1
וְדִבֶּ֣ר,1
אֲצַוֶּֽנּוּ,1
יִשְׁמַע֙,1
דְּבָרַ֔י,1
בִּשְׁמִ֑י,1
אֶדְרֹ֥שׁ,1
מֵעִמּֽוֹ,1
הַנָּבִ֡יא,1
יָזִיד֩,1
לְדַבֵּ֨ר,1
דָּבָ֜ר,1
בִּשְׁמִ֗י,1
צִוִּיתִיו֙,1
לְדַבֵּ֔ר,1
הַנָּבִ֥יא,1
אֵיכָה֙,1
נֵדַ֣ע,1
דִבְּר֖וֹ,2
הַנָּבִ֜יא,1
יָב֔וֹא,1
בְּזָדוֹן֙,1
דִּבְּר֣וֹ,1
הַנָּבִ֔יא,1
תָג֖וּר,1
יַכְרִ֞ית,1
וִֽירִשְׁתָּ֕ם,1
בְעָרֵיהֶ֖ם,1
וּבְבָתֵּיהֶֽם,1
שָׁל֥וֹשׁ,1
עָרִ֖ים,2
תַּבְדִּ֣יל,1
תָּכִ֣ין,1
הַדֶּרֶךְ֒,1
וְשִׁלַּשְׁתָּ֙,1
יַנְחִֽילְךָ֖,1
רֹצֵֽחַ,1
וְזֶה֙,1
יָנ֥וּס,1
וָחָ֑י,1
יַכֶּ֤ה,1
מִתְּמֹ֥ל,1
שִׁלְשֹֽׁם,1
וַאֲשֶׁר֩,2
בַיַּעַר֮,1
לַחְטֹ֣ב,1
עֵצִים֒,1
וְנִדְּחָ֨ה,1
בַגַּרְזֶן֙,1
לִכְרֹ֣ת,1
וְנָשַׁ֤ל,1
הַבַּרְזֶל֙,1
יָנ֛וּס,1
אַחַ֥ת,1
הֶעָרִים,1
יִרְדֹּף֩,1
גֹּאֵ֨ל,1
יֵחַם֮,1
לְבָבוֹ֒,1
וְהִשִּׂיג֛וֹ,1
יִרְבֶּ֥ה,1
וְהִכָּ֣הוּ,2
וְלוֹ֙,1
מָ֔וֶת,1
מִתְּמ֥וֹל,1
תַּבְדִּ֥יל,1
יַרְחִ֞יב,1
גְּבֻ֣לְךָ֔,1
לַאֲבֹתֶ֑יךָ,1
וְנָ֤תַן,1
תִשְׁמֹר֩,1
הַמִּצְוָ֨ה,1
לַעֲשֹׂתָ֗הּ,1
מְצַוְּךָ֮,2
וְלָלֶ֥כֶת,1
וְיָסַפְתָּ֙,1
הַשָּׁלֹ֥שׁ,1
נָקִ֔י,2
נַחֲלָ֑ה,3
שֹׂנֵ֣א,1
לְרֵעֵ֔הוּ,1
וְאָ֤רַב,1
וְקָ֣ם,1
וְהִכָּ֥הוּ,1
וְנָ֕ס,1
הָאֵֽל,1
וְשָֽׁלְחוּ֙,1
וְלָקְח֥וּ,1
בְּיַ֛ד,1
גֹּאֵ֥ל,1
תָח֥וֹס,1
וּבִֽעַרְתָּ֧,1
הַנָּקִ֛י,1
מִיִּשְׂרָאֵ֖ל,1
וְט֥וֹב,1
תַסִּיג֙,1
רֵֽעֲךָ֔,1
גָּבְל֖וּ,1
בְּנַחֲלָֽתְךָ֙,1
תִּנְחַ֔ל,1
יָקוּם֩,1
עֵ֨ד,1
בְּאִ֗ישׁ,1
עָוֹן֙,1
עֵד,1
בְּאִ֑ישׁ,1
לַעֲנ֥וֹת,1
סָרָֽה,1
וְעָמְד֧וּ,1
הָרִ֖יב,1
וְהַשֹּׁ֣פְטִ֔ים,1
בַּיָּמִ֥ים,1
וְדָרְשׁ֥וּ,1
הַשֹּׁפְטִ֖ים,1
עֵֽד,1
שֶׁ֨קֶר֙,1
הָעֵ֔ד,1
עָנָ֥ה,1
בְאָחִֽיו,1
וַעֲשִׂ֣יתֶם,1
זָמַ֖ם,1
יֹסִ֨פוּ,1
תָח֖וֹס,2
עֵינֶ֑ךָ,1
בְּנֶ֗פֶשׁ,1
עַ֤יִן,1
בְּעַ֨יִן֙,1
שֵׁ֣ן,1
בְּשֵׁ֔ן,1
יָ֥ד,1
בְּיָ֖ד,1
בְּרָֽגֶל,1
לַמִּלְחָמָ֜ה,1
אֹיְבֶ֗יךָ,2
וְֽרָאִ֜יתָ,1
ס֤וּס,1
וָרֶ֨כֶב֙,1
מִמְּךָ֔,2
הַמַּֽעַלְךָ֖,1
כְּקָֽרׇבְכֶ֖ם,1
הַמִּלְחָמָ֑ה,1
וְנִגַּ֥שׁ,1
וְדִבֶּ֥ר,1
אַתֶּ֨ם,2
קְרֵבִ֥ים,1
יֵרַ֣ךְ,1
לְבַבְכֶ֗ם,1
תִּֽירְא֧וּ,1
תַּחְפְּז֛וּ,1
תַּֽעַרְצ֖וּ,1
לְהִלָּחֵ֥ם,1
אֹיְבֵיכֶ֖ם,1
לְהוֹשִׁ֥יעַ,1
וְדִבְּר֣וּ,2
הַשֹּֽׁטְרִים֮,1
בָּנָ֤ה,1
בַֽיִת,1
חָדָשׁ֙,1
חֲנָכ֔וֹ,1
יֵלֵ֖ךְ,4
וְיָשֹׁ֣ב,4
לְבֵית֑וֹ,4
בַּמִּלְחָמָ֔ה,3
יַחְנְכֶֽנּוּ,1
וּמִֽי,2
נָטַ֥ע,1
כֶּ֨רֶם֙,1
חִלְּל֔וֹ,1
יְחַלְּלֶֽנּוּ,1
אֵרַ֤שׂ,1
לְקָחָ֔הּ,1
יִקָּחֶֽנָּה,1
וְיָסְפ֣וּ,1
הַשֹּׁטְרִים֮,1
וְרַ֣ךְ,1
הַלֵּבָ֔ב,1
יִמַּ֛ס,1
לְבַ֥ב,1
כִּלְבָבֽוֹ,1
כְּכַלֹּ֥ת,1
הַשֹּׁטְרִ֖ים,1
וּפָֽקְד֛וּ,1
צְבָא֖וֹת,1
בְּרֹ֥אשׁ,1
תִקְרַ֣ב,1
שָׁל֣וֹם,2
תַּֽעַנְךָ֔,1
וּפָתְחָ֖ה,1
הַנִּמְצָא,1
בָ֗הּ,1
לָמַ֖ס,1
וַעֲבָדֽוּךָ,1
תַשְׁלִים֙,1
וְעָשְׂתָ֥ה,1
וְצַרְתָּ֖,1
וּנְתָנָ֛הּ,1
וְהִכִּיתָ֥,1
זְכוּרָ֖הּ,1
הַ֠נָּשִׁים,1
וְהַטַּ֨ף,1
בָעִ֛יר,1
שְׁלָלָ֖הּ,1
תָּבֹ֣ז,1
שְׁלַ֣ל,1
אֹיְבֶ֔יךָ,1
הָרְחֹקֹ֥ת,1
הַגּֽוֹיִם,1
מֵעָרֵ֤י,1
הָֽעַמִּים֙,1
תְחַיֶּ֖ה,1
נְשָׁמָֽה,1
הַחֲרֵ֣ם,1
תַּחֲרִימֵ֗ם,1
וְהָאֱמֹרִי֙,1
הַכְּנַעֲנִ֣י,1
יְלַמְּד֤וּ,1
תּֽוֹעֲבֹתָ֔ם,1
לֵֽאלֹהֵיהֶ֑ם,1
וַחֲטָאתֶ֖ם,1
תָצ֣וּר,1
עִיר֩,1
יָמִ֨ים,1
רַבִּ֜ים,1
לְֽהִלָּחֵ֧ם,1
עָלֶ֣יהָ,1
לְתׇפְשָׂ֗הּ,1
תַשְׁחִ֤ית,1
עֵצָהּ֙,1
לִנְדֹּ֤חַ,1
גַּרְזֶ֔ן,1
תֹאכֵ֔ל,1
וְאֹת֖וֹ,1
תִכְרֹ֑ת,1
בַּמָּצֽוֹר,1
תֵּדַ֗ע,1
מַאֲכָל֙,1
תַשְׁחִ֖ית,1
וְכָרָ֑תָּ,1
וּבָנִ֣יתָ,1
מָצ֗וֹר,1
הִ֨וא,1
עֹשָׂ֧ה,1
עִמְּךָ֛,1
רִדְתָּֽהּ,1
חָלָ֗ל,1
בָּאֲדָמָה֙,1
נֹתֵ֤ן,1
נוֹדַ֖ע,1
הִכָּֽהוּ,1
זְקֵנֶ֖יךָ,2
וְשֹׁפְטֶ֑יךָ,1
וּמָדְדוּ֙,1
הֶחָלָֽל,1
הַקְּרֹבָ֖ה,1
הֶחָלָ֑ל,2
וְלָֽקְח֡וּ,1
זִקְנֵי֩,2
עֶגְלַ֣ת,1
עֻבַּד֙,1
מָשְׁכָ֖ה,1
בְּעֹֽל,1
וְהוֹרִ֡דוּ,1
הַהִ֤וא,1
הָֽעֶגְלָה֙,1
אֵיתָ֔ן,1
יֵעָבֵ֥ד,1
וְעָֽרְפוּ,1
הָעֶגְלָ֖ה,2
בַּנָּֽחַל,1
וְנִגְּשׁ֣וּ,1
הַכֹּהֲנִים֮,1
לֵוִי֒,1
בָ֗ם,1
בָּחַ֞ר,1
לְשָׁ֣רְת֔וֹ,1
וּלְבָרֵ֖ךְ,1
פִּיהֶ֥ם,1
רִ֥יב,1
נָֽגַע,1
וְכֹ֗ל,1
זִקְנֵי֙,1
הָעִ֣יר,2
הַקְּרֹבִ֖ים,1
יִרְחֲצוּ֙,1
הָעֲרוּפָ֥ה,1
בַנָּֽחַל,1
וְעָנ֖וּ,1
וְאָמְר֑וּ,1
יָדֵ֗ינוּ,1
שָֽׁפְכוּ֙,1
וְעֵינֵ֖ינוּ,1
כַּפֵּר֩,1
לְעַמְּךָ֙,1
פָּדִ֨יתָ֙,1
עַמְּךָ֣,1
וְנִכַּפֵּ֥ר,1
הַדָּֽם,1
תְּבַעֵ֛ר,1
הַנָּקִ֖י,1
מִקִּרְבֶּ֑ךָ,2
וּנְתָנ֞וֹ,1
בְּיָדֶ֖ךָ,1
וְשָׁבִ֥יתָ,1
שִׁבְיֽוֹ,1
וְרָאִיתָ֙,1
בַּשִּׁבְיָ֔ה,1
וְחָשַׁקְתָּ֣,1
וַהֲבֵאתָ֖הּ,1
בֵּיתֶ֑ךָ,1
וְגִלְּחָה֙,1
רֹאשָׁ֔הּ,1
וְעָשְׂתָ֖ה,1
צִפׇּרְנֶֽיהָ,1
וְהֵסִ֩ירָה֩,1
שִׂמְלַ֨ת,1
שִׁבְיָ֜הּ,1
מֵעָלֶ֗יהָ,1
וְיָֽשְׁבָה֙,1
וּבָֽכְתָ֛ה,1
אָבִ֥יהָ,1
יֶ֣רַח,1
וְאַ֨חַר,1
כֵּ֜ן,1
תָּב֤וֹא,1
וּבְעַלְתָּ֔הּ,1
חָפַ֣צְתָּ,1
וְשִׁלַּחְתָּהּ֙,1
לְנַפְשָׁ֔הּ,1
וּמָכֹ֥ר,1
תִמְכְּרֶ֖נָּה,1
תִתְעַמֵּ֣ר,1
עִנִּיתָֽהּ,1
תִהְיֶ֨יןָ,1
לְאִ֜ישׁ,1
נָשִׁ֗ים,1
הָאַחַ֤ת,1
אֲהוּבָה֙,1
וְהָאַחַ֣ת,1
שְׂנוּאָ֔ה,1
וְיָֽלְדוּ,1
הָאֲהוּבָ֖ה,1
וְהַשְּׂנוּאָ֑ה,1
הַבֵּ֥ן,1
לַשְּׂנִיאָֽה,1
הַנְחִיל֣וֹ,1
יוּכַ֗ל,1
לְבַכֵּר֙,1
הָ֣אֲהוּבָ֔ה,1
הַשְּׂנוּאָ֖ה,1
הַבְּכֹֽר,1
הַבְּכֹ֨ר,1
הַשְּׂנוּאָ֜ה,1
יַכִּ֗יר,1
שְׁנַ֔יִם,1
רֵאשִׁ֣ית,1
אֹנ֔וֹ,1
לְאִ֗ישׁ,1
בֵּ֚ן,1
סוֹרֵ֣ר,2
וּמוֹרֶ֔ה,1
שֹׁמֵ֔עַ,1
וּבְק֣וֹל,1
וְיִסְּר֣וּ,1
יִשְׁמַ֖ע,1
וְתָ֥פְשׂוּ,1
וְאִמּ֑וֹ,2
וְהוֹצִ֧יאוּ,1
מְקֹמֽוֹ,1
וְאָמְר֞וּ,1
עִיר֗וֹ,1
בְּנֵ֤נוּ,1
וּמֹרֶ֔ה,1
בְּקֹלֵ֑נוּ,1
זוֹלֵ֖ל,1
וְסֹבֵֽא,1
וּ֠רְגָמֻהוּ,1
עִיר֤וֹ,1
וָמֵ֔ת,1
יִשְׁמְע֥וּ,1
וְיִרָֽאוּ,1
בְאִ֗ישׁ,1
חֵ֛טְא,1
מָ֖וֶת,1
וְהוּמָ֑ת,1
וְתָלִ֥יתָ,1
תָלִ֨ין,1
נִבְלָת֜וֹ,1
קָב֤וֹר,1
תִּקְבְּרֶ֨נּוּ֙,1
קִלְלַ֥ת,1
תָּל֑וּי,1
תְטַמֵּא֙,1
תִרְאֶה֩,2
שׁ֨וֹר,1
שֵׂיוֹ֙,1
נִדָּחִ֔ים,1
וְהִתְעַלַּמְתָּ֖,2
תְּשִׁיבֵ֖ם,1
קָר֥וֹב,2
יְדַעְתּ֑וֹ,1
וַאֲסַפְתּוֹ֙,1
עִמְּךָ֗,1
דְּרֹ֤שׁ,1
וַהֲשֵׁבֹת֖וֹ,1
וְכֵ֧ן,1
לַחֲמֹר֗וֹ,1
לְשִׂמְלָתוֹ֒,1
תַּעֲשֶׂ֜ה,1
אֲבֵדַ֥ת,1
תֹּאבַ֥ד,1
וּמְצָאתָ֑הּ,1
לְהִתְעַלֵּֽם,1
שׁוֹרוֹ֙,1
נֹפְלִ֣ים,1
הָקֵ֥ם,1
תָּקִ֖ים,1
כְלִי,1
גֶ֨בֶר֙,1
יִלְבַּ֥שׁ,1
גֶּ֖בֶר,1
שִׂמְלַ֣ת,1
קַן,1
לְפָנֶ֡יךָ,1
בַּדֶּ֜רֶךְ,1
אֶפְרֹחִים֙,1
בֵיצִ֔ים,1
וְהָאֵ֤ם,1
רֹבֶ֨צֶת֙,1
הָֽאֶפְרֹחִ֔ים,1
הַבֵּיצִ֑ים,1
הָאֵ֖ם,1
הַבָּנִֽים,1
שַׁלֵּ֤חַ,1
הָאֵ֔ם,1
הַבָּנִ֖ים,1
וְהַאֲרַכְתָּ֖,1
תִבְנֶה֙,1
בַּ֣יִת,1
חָדָ֔שׁ,1
מַעֲקֶ֖ה,1
לְגַגֶּ֑ךָ,1
תָשִׂ֤ים,1
דָּמִים֙,1
הַנֹּפֵ֖ל,1
תִזְרַ֥ע,1
תִּקְדַּ֗שׁ,1
הַֽמְלֵאָ֤ה,1
הַזֶּ֨רַע֙,1
תִּזְרָ֔ע,1
וּתְבוּאַ֖ת,1
הַכָּֽרֶם,1
תַחֲרֹ֥שׁ,1
בְּשׁוֹר,1
וּבַחֲמֹ֖ר,1
תִלְבַּשׁ֙,1
צֶ֥מֶר,1
וּפִשְׁתִּ֖ים,1
גְּדִלִ֖ים,1
אַרְבַּ֛ע,1
כַּנְפ֥וֹת,1
כְּסוּתְךָ֖,1
תְּכַסֶּה,1
וּשְׂנֵאָֽהּ,1
וְשָׂ֥ם,1
עֲלִילֹ֣ת,1
דְּבָרִ֔ים,1
וְהוֹצִ֥יא,1
וְאָמַ֗ר,1
הָאִשָּׁ֤ה,1
לָקַ֔חְתִּי,1
וָאֶקְרַ֣ב,1
בְּתוּלִֽים,1
הַֽנַּעֲרָ֖ה,3
וְאִמָּ֑הּ,1
וְהוֹצִ֜יאוּ,1
בְּתוּלֵ֧י,1
הַֽנַּעֲרָ֛ה,1
הַשָּֽׁעְרָה,1
וְאָמַ֛ר,1
בִּתִּ֗י,1
לָאִ֥ישׁ,1
וַיִּשְׂנָאֶֽהָ,1
ה֡וּא,1
שָׂם֩,1
עֲלִילֹ֨ת,1
לְבִתְּךָ֙,1
בְּתוּלִ֔ים,1
בְּתוּלֵ֣י,1
בִתִּ֑י,1
וּפָֽרְשׂוּ֙,1
הַשִּׂמְלָ֔ה,1
וְלָֽקְח֛וּ,1
הָֽעִיר,1
וְיִסְּר֖וּ,1
וְעָנְשׁ֨וּ,1
כֶ֗סֶף,1
וְנָתְנוּ֙,1
לַאֲבִ֣י,1
הַֽנַּעֲרָ֔ה,1
הוֹצִיא֙,1
רָ֔ע,1
בְּתוּלַ֣ת,1
לְשַׁלְּחָ֖הּ,1
יָמָֽיו,2
אֱמֶ֣ת,1
נִמְצְא֥וּ,1
בְתוּלִ֖ים,1
לַֽנַּעֲרָֽה,1
וְהוֹצִ֨יאוּ,1
הַֽנַּעֲרָ֜ה,1
וּסְקָלוּהָ֩,1
עִירָ֤הּ,1
בָּאֲבָנִים֙,1
וָמֵ֔תָה,1
עָשְׂתָ֤ה,1
נְבָלָה֙,1
יִמָּצֵ֨א,1
בְעֻֽלַת,1
בַּ֗עַל,1
וּמֵ֨תוּ֙,1
הַשֹּׁכֵ֥ב,2
וְהָאִשָּׁ֑ה,1
נַעֲרָ֣ה,1
בְתוּלָ֔ה,1
מְאֹרָשָׂ֖ה,1
וּמְצָאָ֥הּ,1
בָּעִ֖יר,1
וְשָׁכַ֥ב,2
וְהוֹצֵאתֶ֨ם,1
וּסְקַלְתֶּ֨ם,1
בָּאֲבָנִים֮,1
וָמֵתוּ֒,1
הַֽנַּעֲרָ֗ה,1
דְּבַר֙,1
צָעֲקָ֣ה,1
בָעִ֔יר,1
עִנָּ֖ה,1
בַּשָּׂדֶ֞ה,1
יִמְצָ֣א,2
הַֽנַּעֲרָה֙,2
הַמְאֹ֣רָשָׂ֔ה,2
וְהֶחֱזִֽיק,1
וּמֵ֗ת,1
וְלַֽנַּעֲרָה֙,1
לַֽנַּעֲרָ֖ה,1
חֵ֣טְא,1
מָ֑וֶת,1
יָק֨וּם,1
וּרְצָח֣וֹ,1
בַשָּׂדֶ֖ה,1
מְצָאָ֑הּ,1
צָעֲקָ֗ה,1
מוֹשִׁ֖יעַ,1
נַעֲרָ֤ה,1
בְתוּלָה֙,1
אֹרָ֔שָׂה,1
וּתְפָשָׂ֖הּ,1
וְנִמְצָֽאוּ,1
וְ֠נָתַן,1
עִמָּ֛הּ,1
לַאֲבִ֥י,1
לְאִשָּׁ֗ה,2
עִנָּ֔הּ,1
שַׁלְּחָ֖הּ,1
יְגַלֶּ֖ה,1
כְּנַ֥ף,1
יָבֹ֧א,2
פְצֽוּעַ,1
דַּכָּ֛א,1
וּכְר֥וּת,1
שׇׁפְכָ֖ה,1
בִּקְהַ֥ל,4
מַמְזֵ֖ר,1
בִּקְהַ֣ל,2
דּ֣וֹר,3
עֲשִׂירִ֔י,2
יָ֥בֹא,1
עַמּוֹנִ֛י,1
וּמוֹאָבִ֖י,1
קִדְּמ֤וּ,1
בַּלֶּ֣חֶם,1
וּבַמַּ֔יִם,1
בְּצֵאתְכֶ֣ם,1
שָׂכַ֨ר,1
עָלֶ֜יךָ,3
מִפְּת֛וֹר,1
אֲרַ֥ם נַהֲרַ֖יִם,1
לְקַֽלְלֶֽךָּ,1
אָבָ֞ה,1
לִשְׁמֹ֣עַ,1
וַיַּהֲפֹךְ֩,1
אֱלֹהֶ֧יךָ,1
לְּךָ֛,1
לִבְרָכָ֑ה,1
אֲהֵֽבְךָ֖,1
תִדְרֹ֥שׁ,1
שְׁלֹמָ֖ם,1
וְטֹבָתָ֑ם,1
לְעוֹלָֽם,1
תְתַעֵ֣ב,2
אֲדֹמִ֔י,1
גֵ֖ר,1
הָיִ֥יתָ,1
בְאַרְצֽוֹ,1
יִוָּלְד֥וּ,1
שְׁלִישִׁ֑י,1
מַחֲנֶ֖ה,1
וְנִ֨שְׁמַרְתָּ֔,1
דָּבָ֥ר,1
בְךָ֙,2
מִקְּרֵה,1
לִפְנֽוֹת,1
עֶ֖רֶב,1
וּכְבֹ֣א,1
וְיָד֙,1
וְיָצָ֥אתָ,1
חֽוּץ,1
וְיָתֵ֛ד,1
אֲזֵנֶ֑ךָ,1
בְּשִׁבְתְּךָ֣,1
ח֔וּץ,1
וְחָפַרְתָּ֣ה,1
וְשַׁבְתָּ֖,1
וְכִסִּ֥יתָ,1
צֵאָתֶֽךָ,1
מִתְהַלֵּ֣ךְ,1
מַחֲנֶ֗ךָ,1
לְהַצִּֽילְךָ֙,1
וְלָתֵ֤ת,1
אֹיְבֶ֨יךָ֙,3
מַחֲנֶ֖יךָ,1
יִרְאֶ֤ה,1
מֵאַחֲרֶֽיךָ,1
תַסְגִּ֥יר,1
יִנָּצֵ֥ל,1
אֲדֹנָֽיו,1
עִמְּךָ֞,1
יֵשֵׁ֣ב,1
בַּמָּק֧וֹם,1
בְּאַחַ֥ד,1
שְׁעָרֶ֖יךָ,1
בַּטּ֣וֹב,1
תּוֹנֶֽנּוּ,1
קְדֵשָׁ֖ה,1
מִבְּנֵ֥י,1
תָבִיא֩,1
אֶתְנַ֨ן,1
זוֹנָ֜ה,1
וּמְחִ֣יר,1
כֶּ֗לֶב,1
תַשִּׁ֣יךְ,1
לְאָחִ֔יךָ,1
נֶ֥שֶׁךְ,1
נֶ֕שֶׁךְ,1
יִשָּֽׁךְ,1
לַנׇּכְרִ֣י,1
תַשִּׁ֔יךְ,1
וּלְאָחִ֖יךָ,1
תַשִּׁ֑יךְ,1
יְבָרֶכְךָ֜,1
תְאַחֵ֖ר,1
לְשַׁלְּמ֑וֹ,1
דָּרֹ֨שׁ,1
יִדְרְשֶׁ֜נּוּ,1
תֶחְדַּ֖ל,1
לִנְדֹּ֑ר,1
שְׂפָתֶ֖יךָ,1
תִּשְׁמֹ֣ר,1
וְעָשִׂ֑יתָ,1
נָדַ֜רְתָּ,1
נְדָבָ֔ה,1
בְּפִֽיךָ,1
תָבֹא֙,2
בְּכֶ֣רֶם,1
רֵעֶ֔ךָ,2
וְאָכַלְתָּ֧,1
עֲנָבִ֛ים,1
שׇׂבְעֶ֑ךָ,1
כֶּלְיְךָ֖,1
תִתֵּֽן,1
בְּקָמַ֣ת,1
וְקָטַפְתָּ֥,1
מְלִילֹ֖ת,1
וְחֶרְמֵשׁ֙,1
תָנִ֔יף,1
קָמַ֥ת,1
וּבְעָלָ֑הּ,1
תִמְצָא,1
חֵ֣ן,1
בְּעֵינָ֗יו,1
מָ֤צָא,1
סֵ֤פֶר,3
כְּרִיתֻת֙,2
וְשִׁלְּחָ֖הּ,2
מִבֵּיתֽוֹ,1
וְיָצְאָ֖ה,1
מִבֵּית֑וֹ,2
וְהָלְכָ֖ה,1
לְאִישׁ,1
וּשְׂנֵאָהּ֮,1
הָאַחֲרוֹן֒,1
הָאַחֲר֔וֹן,1
לְקָחָ֥הּ,1
בַּעְלָ֣הּ,1
הָרִאשׁ֣וֹן,1
שִׁ֠לְּחָהּ,1
לָשׁ֨וּב,1
לְקַחְתָּ֜הּ,1
לִהְי֧וֹת,1
הֻטַּמָּ֔אָה,1
תַחֲטִיא֙,1
חֲדָשָׁ֔ה,1
בַּצָּבָ֔א,1
יַעֲבֹ֥ר,1
נָקִ֞י,1
לְבֵיתוֹ֙,1
אֶחָ֔ת,1
וְשִׂמַּ֖ח,1
אִשְׁתּ֥וֹ,1
יַחֲבֹ֥ל,1
רֵחַ֖יִם,1
וָרָ֑כֶב,1
חֹבֵֽל,1
גֹּנֵ֨ב,1
מֵאֶחָיו֙,1
וְהִתְעַמֶּר,1
וּמְכָר֑וֹ,1
הַגַּנָּ֣ב,1
בְּנֶֽגַע,1
הַצָּרַ֛עַת,1
וְלַעֲשׂ֑וֹת,1
כְּכֹל֩,1
יוֹר֨וּ,1
אֶתְכֶ֜ם,1
הַלְוִיִּ֛ם,1
צִוִּיתִ֖ם,1
תִּשְׁמְר֥וּ,1
זָכ֕וֹר,2
לְמִרְיָ֑ם,1
בְּצֵאתְכֶ֥ם,2
תַשֶּׁ֥ה,1
מַשַּׁ֣את,1
לַעֲבֹ֥ט,1
עֲבֹטֽוֹ,1
בַּח֖וּץ,1
תַּעֲמֹ֑ד,1
וְהָאִ֗ישׁ,1
נֹשֶׁ֣ה,1
יוֹצִ֥יא,1
הַעֲב֖וֹט,1
עָנִ֖י,1
בַּעֲבֹטֽוֹ,1
הָשֵׁב֩,1
תָּשִׁ֨יב,1
הַעֲבוֹט֙,1
כְּבֹ֣א,1
בְּשַׂלְמָת֖וֹ,1
וּבֵֽרֲכֶ֑ךָּ,1
וּלְךָ֙,1
צְדָקָ֔ה,1
עָנִ֣י,1
וְאֶבְי֑וֹן,1
מֵאַחֶ֕יךָ,1
מִגֵּרְךָ֛,1
בְּאַרְצְךָ֖,1
בְּיוֹמוֹ֩,1
תִתֵּ֨ן,1
שְׂכָר֜וֹ,1
תָב֧וֹא,1
הַשֶּׁ֗מֶשׁ,1
עָנִי֙,1
וְאֵלָ֕יו,1
נֹשֵׂ֖א,1
נַפְשׁ֑וֹ,1
יִקְרָ֤א,1
יוּמְת֤וּ,1
יוּמְת֣וּ,1
אָב֑וֹת,1
בְּחֶטְא֖וֹ,1
יוּמָֽתוּ,1
תַטֶּ֔ה,1
מִשְׁפַּ֖ט,1
יָת֑וֹם,1
תַחֲבֹ֔ל,1
אַלְמָנָֽה,1
וַֽיִּפְדְּךָ֛,1
תִקְצֹר֩,1
קְצִֽירְךָ֨,1
בְשָׂדֶ֜ךָ,1
וְשָֽׁכַחְתָּ֧,1
תָשׁוּב֙,2
לְקַחְתּ֔וֹ,1
לַגֵּ֛ר,3
לַיָּת֥וֹם,3
וְלָאַלְמָנָ֖ה,3
תַחְבֹּט֙,1
זֵֽיתְךָ֔,1
תְפָאֵ֖ר,1
תִבְצֹר֙,1
כַּרְמְךָ֔,1
תְעוֹלֵ֖ל,1
רִיב֙,1
וְנִגְּשׁ֥וּ,1
וּשְׁפָט֑וּם,1
וְהִצְדִּ֨יקוּ֙,1
וְהִרְשִׁ֖יעוּ,1
הָרָשָֽׁע,1
בִּ֥ן,1
הַכּ֖וֹת,1
הָרָשָׁ֑ע,1
וְהִפִּיל֤וֹ,1
הַשֹּׁפֵט֙,1
רִשְׁעָת֖וֹ,1
בְּמִסְפָּֽר,1
יַכֶּ֖נּוּ,1
יֹסִ֑יף,1
יֹסִ֨יף,1
לְהַכֹּת֤וֹ,1
מַכָּ֣ה,1
וְנִקְלָ֥ה,1
תַחְסֹ֥ם,1
שׁ֖וֹר,1
בְּדִישֽׁוֹ,1
יֵשְׁב֨וּ,1
אַחִ֜ים,1
יַחְדָּ֗ו,1
וּמֵ֨ת,1
וּבֵ֣ן,1
תִהְיֶ֧ה,1
הַמֵּ֛ת,1
יְבָמָהּ֙,1
וּלְקָחָ֥הּ,1
וְיִבְּמָֽהּ,1
הַבְּכוֹר֙,1
תֵּלֵ֔ד,2
יָק֕וּם,1
יִמָּחֶ֥ה,1
יַחְפֹּץ֙,1
לָקַ֖חַת,1
יְבִמְתּ֑וֹ,1
וְעָלְתָה֩,1
יְבִמְתּ֨וֹ,1
הַשַּׁ֜עְרָה,1
הַזְּקֵנִ֗ים,1
וְאָֽמְרָה֙,1
מֵאֵ֨ן,1
יְבָמִ֜י,1
לְהָקִ֨ים,1
לְאָחִ֥יו,1
שֵׁם֙,1
יַבְּמִֽי,1
וְקָֽרְאוּ,1
זִקְנֵי,1
וְעָמַ֣ד,1
וְאָמַ֔ר,1
חָפַ֖צְתִּי,1
לְקַחְתָּֽהּ,1
וְנִגְּשָׁ֨ה,1
יְבִמְתּ֣וֹ,1
אֵלָיו֮,1
הַזְּקֵנִים֒,1
וְחָלְצָ֤ה,1
נַעֲלוֹ֙,1
רַגְל֔וֹ,1
וְיָרְקָ֖ה,1
בְּפָנָ֑יו,1
וְעָֽנְתָה֙,1
וְאָ֣מְרָ֔ה,1
כָּ֚כָה,1
יִבְנֶ֖ה,1
וְנִקְרָ֥א,1
הַנָּֽעַל,1
יִנָּצ֨וּ,1
וְאָחִ֔יו,1
וְקָֽרְבָה֙,1
לְהַצִּ֥יל,1
מַכֵּ֑הוּ,1
וְשָׁלְחָ֣ה,1
יָדָ֔הּ,1
וְהֶחֱזִ֖יקָה,1
בִּמְבֻשָֽׁיו,1
וְקַצֹּתָ֖ה,1
כַּפָּ֑הּ,1
עֵינֶֽךָ,1
בְּכִֽיסְךָ֖,1
אֶ֣בֶן,2
וָאָ֑בֶן,1
גְּדוֹלָ֖ה,2
וּקְטַנָּֽה,2
אֵיפָ֣ה,1
וְאֵיפָ֑ה,1
שְׁלֵמָ֤ה,1
